"date","mkt_rf","smb","hml","rf","Mom"
"2004-04-30",-0.0183836538,-0.0176230063,-0.0306986680,0.0008403361,-0.0422403044
"2004-05-31",0.0119933567,-0.0018736543,-0.0024700425,0.0006001710,0.0102111141
"2004-06-30",0.0185588240,0.0224683049,0.0117210882,0.0008403361,0.0218798200
"2004-07-31",-0.0407238747,-0.0384882444,0.0351500610,0.0010505252,-0.0063765133
"2004-08-31",0.0005073570,-0.0149581623,0.0095689985,0.0011005777,-0.0100104538
"2004-09-30",0.0159581069,0.0303023359,-0.0012295870,0.0010505252,0.0478057426
"2004-10-31",0.0141825718,0.0007047875,-0.0033149676,0.0010505252,-0.0190998698
"2004-11-30",0.0455967360,0.0358708902,0.0146271734,0.0014710295,0.0259613837
"2004-12-31",0.0344134888,-0.0007009963,-0.0016052614,0.0015411324,-0.0273029956
"2005-01-31",-0.0276823149,-0.0161435876,0.0221649874,0.0016012166,0.0353213935
"2005-02-28",0.0187316145,-0.0049264372,0.0143236130,0.0017113858,0.0435212545
"2005-03-31",-0.0195016823,-0.0144908344,0.0224538127,0.0022023115,0.0055719748
"2005-04-30",-0.0261658175,-0.0404831220,0.0003314259,0.0021021013,-0.0051942481
"2005-05-31",0.0366010239,0.0272120056,-0.0058739099,0.0023125428,0.0010840919
"2005-06-30",0.0056372440,0.0248413957,0.0278930928,0.0022023115,0.0217078958
"2005-07-31",0.0394113390,0.0286131012,-0.0080367008,0.0024027380,0.0076272221
"2005-08-31",-0.0122919486,-0.0097448293,0.0124445585,0.0029942796,0.0268755158
"2005-09-30",0.0045759316,-0.0061046724,0.0073728581,0.0029441197,0.0364049157
"2005-10-31",-0.0204721074,-0.0119096394,0.0034486414,0.0027335519,-0.0167595226
"2005-11-30",0.0360343728,0.0099311344,-0.0120700309,0.0031547295,-0.0009157696
"2005-12-31",-0.0024318436,-0.0045256077,0.0019723058,0.0031547295,0.0054547314
"2006-01-31",0.0303839333,0.0525133493,0.0085971209,0.0034054966,0.0375831618
"2006-02-28",-0.0028325526,-0.0039676465,-0.0030470842,0.0034255461,-0.0142279781
"2006-03-31",0.0145135617,0.0342435950,0.0054841115,0.0036864841,0.0114946956
"2006-04-30",0.0071374613,-0.0133492933,0.0234191672,0.0036161798,0.0043838267
"2006-05-31",-0.0354869501,-0.0318611005,0.0265785947,0.0044092523,-0.0429798591
"2006-06-30",-0.0038198829,-0.0021576590,0.0086944621,0.0039674934,0.0059947416
"2006-07-31",-0.0076496610,-0.0387533267,0.0264300514,0.0040076091,-0.0098953898
"2006-08-31",0.0204056702,0.0105030879,-0.0192866114,0.0041482075,-0.0341720300
"2006-09-30",0.0184728214,-0.0124651319,0.0006618520,0.0040076091,-0.0096638346
"2006-10-31",0.0322391833,0.0162704208,-0.0024540560,0.0039674934,-0.0098110216
"2006-11-30",0.0168937884,0.0081996526,0.0005602273,0.0042084106,-0.0046495223
"2006-12-31",0.0086466088,-0.0109985387,0.0268923744,0.0040076091,0.0101197523
"2007-01-31",0.0142514768,0.0018913252,-0.0064369127,0.0044092082,-0.0031518702
"2007-02-28",-0.0196440236,0.0134945427,-0.0016386773,0.0038068478,-0.0105038170
"2007-03-31",0.0068193770,0.0009976607,-0.0080986186,0.0041883497,0.0307960222
"2007-04-30",0.0345999874,-0.0208982988,-0.0133586044,0.0044092082,-0.0042399683
"2007-05-31",0.0323373628,0.0026862576,-0.0062128164,0.0039674934,-0.0008653184
"2007-06-30",-0.0195118245,0.0074523814,-0.0111567515,0.0039975901,0.0068209502
"2007-07-31",-0.0373645705,-0.0258354218,-0.0369718553,0.0039975901,0.0306207865
"2007-08-31",0.0093217903,-0.0020031555,-0.0196414118,0.0041482075,0.0066454208
"2007-09-30",0.0322037503,-0.0215982398,-0.0214403574,0.0032349467,0.0458514143
"2007-10-31",0.0180061997,0.0024133972,-0.0267365050,0.0032249637,0.0559918525
"2007-11-30",-0.0476848373,-0.0283770646,-0.0118012125,0.0033653815,0.0110171743
"2007-12-31",-0.0085415823,0.0017336873,-0.0060408098,0.0028037271,0.0662206341
"2008-01-31",-0.0634058951,-0.0091824144,0.0405490943,0.0021021013,-0.1015164080
"2008-02-29",-0.0308084188,-0.0031100449,-0.0076581678,0.0014009314,0.0778512087
"2008-03-31",-0.0092514098,0.0084667322,0.0003044342,0.0018015398,0.0312842139
"2008-04-30",0.0458710193,-0.0157711867,-0.0088740334,0.0017614792,-0.0044858875
"2008-05-31",0.0187173453,0.0301714819,-0.0136584168,0.0016813447,0.0420026235
"2008-06-30",-0.0843540577,0.0124763747,-0.0293719242,0.0016813447,0.1566385998
"2008-07-31",-0.0072052759,0.0231901193,0.0588057769,0.0015411324,-0.0724533565
"2008-08-31",0.0153036914,0.0331564643,0.0167034596,0.0012607563,-0.0421194484
"2008-09-30",-0.0934514125,-0.0230386170,0.0814858801,0.0014710295,-0.0086969530
"2008-10-31",-0.1716963880,-0.0353575003,-0.0234996812,0.0009204049,0.0963767877
"2008-11-30",-0.0772764264,-0.0366810508,-0.0615067472,0.0001900171,0.0352652639
"2008-12-31",0.0177598185,0.0368697278,0.0098655719,0.0000000000,-0.0591760344
"2009-01-31",-0.0824725918,0.0034905945,-0.1130477067,0.0000000000,-0.0257733806
"2009-02-28",-0.1011096302,0.0008718082,-0.0693257811,0.0001900171,0.0492813387
"2009-03-31",0.0897770290,-0.0042316328,0.0453236842,0.0002200231,-0.1426644822
"2009-04-30",0.1016728055,0.0460226322,0.0494598108,0.0002100210,-0.2685094614
"2009-05-31",0.0520149729,-0.0255585511,0.0072068543,0.0000000000,-0.1291081668
"2009-06-30",0.0043136223,0.0254915659,-0.0245906852,0.0000000000,0.0375580740
"2009-07-31",0.0773634767,0.0173805303,0.0475986007,0.0002200231,-0.0528550133
"2009-08-31",0.0333972052,-0.0101579823,0.0762661526,0.0002100210,-0.0873819781
"2009-09-30",0.0407261509,0.0232483966,0.0099988643,0.0000000000,-0.0418537955
"2009-10-31",-0.0255974863,-0.0410984955,-0.0399465840,0.0000000000,-0.0094227176
"2009-11-30",0.0556522545,-0.0240738932,-0.0014149566,0.0000000000,0.0043921730
"2009-12-31",0.0275841369,0.0589116180,0.0000495570,0.0000000000,0.0284073744
"2010-01-31",-0.0337903650,0.0031711205,0.0040783811,0.0000000000,-0.0564397596
"2010-02-28",0.0341896254,0.0111323572,0.0315746700,0.0000000000,0.0439820623
"2010-03-31",0.0628176051,0.0136652442,0.0208290598,0.0000000000,0.0360526728
"2010-04-30",0.0200726949,0.0477312750,0.0291215550,0.0002100210,0.0273080227
"2010-05-31",-0.0789704733,0.0031559167,-0.0225455660,0.0002000190,0.0065035419
"2010-06-30",-0.0557649447,-0.0187422216,-0.0456779746,0.0002200231,-0.0284421715
"2010-07-31",0.0691680409,0.0027081724,-0.0020016649,0.0002100210,0.0068731436
"2010-08-31",-0.0478796456,-0.0303599685,-0.0202109612,0.0002200231,0.0083620458
"2010-09-30",0.0953282094,0.0367197696,-0.0284912995,0.0002100210,0.0101686327
"2010-10-31",0.0388589354,0.0110179108,-0.0246861886,0.0002100210,0.0108200241
"2010-11-30",0.0060254526,0.0373349838,-0.0092595776,0.0002100210,0.0281113142
"2010-12-31",0.0681072828,0.0059701339,0.0352377391,0.0002200231,-0.0276235208
"2011-01-31",0.0200035671,-0.0241754982,0.0074703373,0.0000000000,-0.0045486699
"2011-02-28",0.0349726490,0.0156940031,0.0125755554,0.0001900171,0.0190195697
"2011-03-31",0.0046390548,0.0261769232,-0.0162760040,0.0000000000,0.0337520013
"2011-04-30",0.0291638516,-0.0034438806,-0.0238026248,0.0000000000,0.0023380141
"2011-05-31",-0.0125575700,-0.0048738414,-0.0222317325,0.0000000000,-0.0047254301
"2011-06-30",-0.0174572683,-0.0004733662,-0.0044439296,0.0000000000,0.0183918919
"2011-07-31",-0.0235287680,-0.0139764804,-0.0086199134,0.0000000000,0.0069999274
"2011-08-31",-0.0599737582,-0.0282930672,-0.0247059055,0.0000000000,-0.0029621679
"2011-09-30",-0.0759677148,-0.0343195754,-0.0152747882,0.0000000000,0.0231692259
"2011-10-31",0.1136692182,0.0325299215,0.0020665530,0.0000000000,-0.0486961542
"2011-11-30",-0.0032291254,0.0007342826,-0.0026011463,0.0000000000,0.0475846259
"2011-12-31",0.0074010895,-0.0052091548,0.0178090086,0.0000000000,0.0218194244
"2012-01-31",0.0506956545,0.0195439600,-0.0092368011,0.0000000000,-0.0804914245
"2012-02-29",0.0439528388,-0.0172787142,0.0030883780,0.0000000000,-0.0093093761
"2012-03-31",0.0311270219,-0.0064540397,0.0115263773,0.0000000000,0.0162182429
"2012-04-30",-0.0085688696,-0.0029692306,-0.0082622230,0.0000000000,0.0409252535
"2012-05-31",-0.0622804507,0.0010950267,-0.0089990470,0.0000000000,0.0668313746
"2012-06-30",0.0388964565,0.0080884626,0.0060030816,0.0000000000,-0.0149847381
"2012-07-31",0.0077272393,-0.0259023775,-0.0005215267,0.0000000000,0.0278663185
"2012-08-31",0.0255223095,0.0042041767,0.0117799053,0.0000000000,-0.0156839786
"2012-09-30",0.0272298808,0.0045941363,0.0151838251,0.0000000000,-0.0134419142
"2012-10-31",-0.0173058487,-0.0110839386,0.0377786714,0.0000000000,0.0004715117
"2012-11-30",0.0077540885,0.0053031279,-0.0092068174,0.0000000000,0.0019056809
"2012-12-31",0.0116773365,0.0144531093,0.0353811038,0.0002000190,-0.0212247957
"2013-01-31",0.0558447452,0.0031708561,0.0085586674,0.0000000000,-0.0163993746
"2013-02-28",0.0127272336,-0.0038414525,0.0009077997,0.0000000000,0.0162757349
"2013-03-31",0.0402379851,0.0070589821,-0.0016703254,0.0000000000,0.0233608986
"2013-04-30",0.0154800446,-0.0233017126,0.0057748211,0.0000000000,0.0026374139
"2013-05-31",0.0282318566,0.0160757988,0.0260227021,0.0000000000,-0.0071546380
"2013-06-30",-0.0120278121,0.0118479335,-0.0000203050,0.0000000000,0.0028834394
"2013-07-31",0.0561409197,0.0175385938,0.0055660517,0.0000000000,0.0178490648
"2013-08-31",-0.0269843644,0.0034633805,-0.0272107216,0.0000000000,-0.0021212503
"2013-09-30",0.0375891565,0.0276787314,-0.0113521412,0.0000000000,0.0343193496
"2013-10-31",0.0416708087,-0.0144343576,0.0115795066,0.0000000000,-0.0000887681
"2013-11-30",0.0311968801,0.0115412003,0.0027201315,0.0000000000,-0.0001110677
"2013-12-31",0.0282299285,-0.0056527829,-0.0004566192,0.0000000000,0.0000725648
"2014-01-31",-0.0332682074,0.0096116141,-0.0210065907,0.0000000000,0.0139833107
"2014-02-28",0.0462402430,0.0031720081,-0.0040144693,0.0000000000,0.0187302661
"2014-03-31",0.0042160028,-0.0182725271,0.0498648604,0.0000000000,-0.0324444081
"2014-04-30",-0.0023444182,-0.0414471616,0.0109162569,0.0000000000,-0.0412122288
"2014-05-31",0.0206695938,-0.0184315644,-0.0012473828,0.0000000000,0.0170884105
"2014-06-30",0.0263761340,0.0301036194,-0.0063470213,0.0000000000,0.0033437340
"2014-07-31",-0.0204151402,-0.0430499022,-0.0008945581,0.0000000000,-0.0133157810
"2014-08-31",0.0425049258,0.0035372299,-0.0055564895,0.0000000000,0.0100473239
"2014-09-30",-0.0193016781,-0.0372425419,-0.0152898066,0.0000000000,0.0130077997
"2014-10-31",0.0251823508,0.0408620233,-0.0163737873,0.0000000000,0.0033991256
"2014-11-30",0.0255335486,-0.0201137282,-0.0282711984,0.0000000000,0.0252809851
"2014-12-31",-0.0005343084,0.0252014256,0.0217714252,0.0000000000,0.0132193495
"2015-01-31",-0.0306738300,-0.0057779647,-0.0353642871,0.0000000000,0.0257406279
"2015-02-28",0.0613970755,0.0049312445,-0.0178442576,0.0000000000,-0.0290380623
"2015-03-31",-0.0113200098,0.0303114127,-0.0047377174,0.0000000000,0.0242036866
"2015-04-30",0.0060067688,-0.0298618114,0.0182457384,0.0000000000,-0.0643674181
"2015-05-31",0.0133874017,0.0092326632,-0.0115942512,0.0000000000,0.0583192699
"2015-06-30",-0.0151296460,0.0290768624,-0.0074645856,0.0000000000,0.0391542052
"2015-07-31",0.0156294674,-0.0405715069,-0.0426529882,0.0000000000,0.0902948049
"2015-08-31",-0.0605740438,0.0034393866,0.0279084835,0.0000000000,-0.0297212570
"2015-09-30",-0.0310074066,-0.0274670611,0.0045353712,0.0000000000,0.0641256478
"2015-10-31",0.0774765023,-0.0182224584,-0.0028492124,0.0000000000,-0.0388382467
"2015-11-30",0.0056637592,0.0365183921,-0.0048257728,0.0000000000,0.0127265700
"2015-12-31",-0.0214566500,-0.0296070217,-0.0257335226,0.0000000000,0.0291831703
"2016-01-31",-0.0577379479,-0.0353053249,0.0224393297,0.0000000000,0.0098831850
"2016-02-29",-0.0007053372,0.0086016307,-0.0064168777,0.0002000190,-0.0558160616
"2016-03-31",0.0694957294,0.0081164308,0.0096543091,0.0002200231,-0.0502737038
"2016-04-30",0.0091896065,0.0070910520,0.0329010733,0.0000000000,-0.0515872677
"2016-05-31",0.0180226440,-0.0023086231,-0.0174624208,0.0002100210,0.0151800822
"2016-06-30",-0.0004107494,0.0068101764,-0.0141370246,0.0002200231,0.0408412118
"2016-07-31",0.0394796804,0.0252951377,-0.0113936330,0.0002000190,-0.0394819114
"2016-08-31",0.0049448339,0.0116205965,0.0320886491,0.0002300253,-0.0329966075
"2016-09-30",0.0023294880,0.0207883635,-0.0120687819,0.0002100210,0.0048804729
"2016-10-31",-0.0203990232,-0.0446603262,0.0428017406,0.0002100210,0.0074003901
"2016-11-30",0.0487054342,0.0521767947,0.0769367934,0.0002100210,-0.0282377060
"2016-12-31",0.0180738655,0.0012688819,0.0345676401,0.0002100210,-0.0148324856
"2017-01-31",0.0196720607,-0.0100040623,-0.0270093630,0.0004000760,-0.0010251909
"2017-02-28",0.0357830556,-0.0197460238,-0.0169072882,0.0003800684,-0.0155309554
"2017-03-31",0.0016528727,0.0119972180,-0.0313954040,0.0002300253,-0.0077772274
"2017-04-30",0.0108217094,0.0076436806,-0.0194776957,0.0005701539,0.0054561946
"2017-05-31",0.0106604300,-0.0248158168,-0.0373656575,0.0006602079,0.0219527664
"2017-06-30",0.0081612777,0.0212681099,0.0137905015,0.0006602079,0.0035787311
"2017-07-31",0.0188374723,-0.0142353676,-0.0032465932,0.0008003041,0.0186082074
"2017-08-31",0.0018915015,-0.0154807109,-0.0232941709,0.0009204049,0.0461876758
"2017-09-30",0.0252611486,0.0436728422,0.0303385296,0.0010004751,-0.0132333362
"2017-10-31",0.0227221547,-0.0187737275,0.0004687889,0.0008803697,0.0541313158
"2017-11-30",0.0312784301,-0.0057425346,-0.0004755057,0.0008403361,-0.0136876936
"2017-12-31",0.0106157400,-0.0129168882,0.0027100608,0.0008003041,-0.0128541441
"2018-01-31",0.0557050193,-0.0294564979,-0.0119164228,0.0010505252,0.0295235597
"2018-02-28",-0.0364459984,0.0022080646,-0.0107531179,0.0011406158,0.0408913857
"2018-03-31",-0.0235457566,0.0408031146,-0.0017248052,0.0012607563,-0.0106720663
"2018-04-30",0.0027064459,0.0107420486,0.0040240754,0.0014710295,0.0110764053
"2018-05-31",0.0264124199,0.0511983753,-0.0297595943,0.0013208319,0.0314334889
"2018-06-30",0.0046656889,0.0119387163,-0.0226573182,0.0012607563,-0.0254716529
"2018-07-31",0.0321743999,-0.0214079204,0.0049370411,0.0016813447,-0.0061936722
"2018-08-31",0.0344196231,0.0102609890,-0.0373272195,0.0016112403,0.0519666387
"2018-09-30",0.0008710142,-0.0225427369,-0.0175177051,0.0015210949,-0.0044311032
"2018-10-31",-0.0766673638,-0.0519500942,0.0381214213,0.0018416201,-0.0174611610
"2018-11-30",0.0169959336,-0.0072963697,0.0005563031,0.0016813447,-0.0053010014
"2018-12-31",-0.0952826001,-0.0278272966,-0.0221197558,0.0019017110,0.0321525337
"2019-01-31",0.0839569742,0.0267827768,-0.0058823395,0.0021021013,-0.0737740324
"2019-02-28",0.0338776256,0.0205083683,-0.0258971389,0.0019017110,-0.0047946072
"2019-03-31",0.0108077323,-0.0296394773,-0.0421899106,0.0018917020,0.0155974448
"2019-04-30",0.0394409308,-0.0166010798,0.0189022416,0.0021021013,-0.0188183526
"2019-05-31",-0.0692582373,-0.0128467876,-0.0235344863,0.0019818722,0.1009162311
"2019-06-30",0.0694033714,0.0020153928,-0.0083351928,0.0018015398,-0.0200630706
"2019-07-31",0.0122592781,-0.0201745541,0.0031565061,0.0019818722,0.0292674691
"2019-08-31",-0.0255759401,-0.0246635250,-0.0502898553,0.0015411324,0.0817656897
"2019-09-30",0.0141291896,-0.0096838174,0.0685734566,0.0018015398,-0.0694955453
"2019-10-31",0.0207152553,0.0027176077,-0.0201955540,0.0016112403,0.0044195313
"2019-11-30",0.0387516490,0.0077694296,-0.0182598852,0.0012006842,-0.0327577313
"2019-12-31",0.0276235012,0.0070280617,0.0189631190,0.0014710295,-0.0163905734
"2020-01-31",-0.0009625207,-0.0312849935,-0.0631349707,0.0012607563,0.0776709598
"2020-02-29",-0.0812131923,0.0110278965,-0.0427637356,0.0011406158,0.0138103941
"2020-03-31",-0.1337004014,-0.0593503676,-0.1485880698,0.0013208319,0.0862502750
"2020-04-30",0.1356436889,0.0271407661,-0.0090101732,0.0000000000,-0.1222853429
"2020-05-31",0.0559920663,0.0243654241,-0.0433525057,0.0000000000,-0.0201828350
"2020-06-30",0.0251702527,0.0282774184,-0.0174117174,0.0000000000,-0.0317453013
"2020-07-31",0.0572688790,-0.0204887084,-0.0140421681,0.0000000000,0.0589254031
"2020-08-31",0.0764994730,-0.0022683492,-0.0281706055,0.0000000000,-0.0008500854
"2020-09-30",-0.0361446587,0.0011882601,-0.0290549597,0.0000000000,0.0354137384
"2020-10-31",-0.0210108389,0.0439795532,0.0387272270,0.0000000000,-0.0376884858
